time;PV relative;PV absolute (10kWp);H0-A_qload;H0-A_pload;H0-B_qload;H0-B_pload
17.06.2016 01:45;0;0;0.021322;0.032303;0;0.058824
17.06.2016 02:00;0;0;0.010661;0.030899;-0.007087;0.057423
17.06.2016 02:15;0;0;0.010661;0.030899;-0.017719;0.081232
17.06.2016 02:30;0;0;0.021322;0.030899;-0.003544;0.072829
17.06.2016 02:45;0;0;-0.010661;0.02809;-0.021262;0.064426
17.06.2016 03:00;0;0;0.010661;0.02809;0;0.060224
17.06.2016 03:15;0;0;-0.03909;0.02809;0.02835;0.058824
17.06.2016 03:30;0;0;-0.024876;0.04073;-0.010631;0.07423
17.06.2016 03:45;0;0;0.007107;0.033708;-0.042524;0.089636
17.06.2016 04:00;0;0;0;0.02809;-0.038981;0.072829
17.06.2016 04:15;0;0;0.03909;0.029494;0.049612;0.068627
17.06.2016 04:30;0;0;0.017768;0.035112;0.007087;0.022409
17.06.2016 04:45;0;0;-0.003554;0.037921;0.021262;0.030812
17.06.2016 05:00;0;0;-0.028429;0.026685;0.014175;0.022409
17.06.2016 05:15;0;0;0.003554;0.032303;-0.021262;0.014006
17.06.2016 05:30;0;0;0.021322;0.036517;-0.003544;0.021008
17.06.2016 05:45;0;0;0.024876;0.029494;-0.003544;0.022409
17.06.2016 06:00;0;0;0.003554;0.023876;-0.003544;0.028011
17.06.2016 06:15;0.0311625;0.311625;0.014215;0.019663;0.02835;0.021008
17.06.2016 06:30;0.062325;0.62325;0.010661;0.025281;-0.010631;0.016807
17.06.2016 06:45;0.0934875;0.934875;0.007107;0.026685;-0.017719;0.02521
17.06.2016 07:00;0.12465;1.2465;0.021322;0.030899;0.003544;0.040616
17.06.2016 07:15;0.135071;1.35071;0.028429;0.050562;-0.014175;0.333333
17.06.2016 07:30;0.145492;1.45492;-0.003554;0.033708;0.035437;0.089636
17.06.2016 07:45;0.155913;1.55913;-0.017768;0.021067;-0.024806;0.033613
17.06.2016 08:00;0.166334;1.66334;0.017768;0.019663;0.024806;0.029412
17.06.2016 08:15;0.16744;1.6744;0;0.033708;0.017719;0.02521
17.06.2016 08:30;0.168547;1.68547;0;0.046348;0.021262;0.046218
17.06.2016 08:45;0.169653;1.69653;-0.024876;0.042135;-0.003544;0.040616
17.06.2016 09:00;0.17076;1.7076;-0.021322;0.043539;0.031893;0.037815
17.06.2016 09:15;0.215724;2.15724;-0.007107;0.037921;0.021262;0.035014
17.06.2016 09:30;0.260688;2.60688;-0.021322;0.053371;0.003544;0.032213
17.06.2016 09:45;0.305652;3.05652;-0.024876;0.037921;-0.021262;0.042017
17.06.2016 10:00;0.350616;3.50616;0.003554;0.035112;-0.021262;0.042017
17.06.2016 10:15;0.350785;3.50785;0.138593;0.073034;0.007087;0.02381
17.06.2016 10:30;0.350954;3.50954;0.060412;0.058989;0.042524;0.026611
17.06.2016 10:45;0.351122;3.51122;-0.017768;0.035112;0.017719;0.02381
17.06.2016 11:00;0.351291;3.51291;0.028429;0.050562;0.017719;0.028011
17.06.2016 11:15;0.360558;3.60558;0.021322;0.064607;-0.007087;0.021008
17.06.2016 11:30;0.369825;3.69825;0.024876;0.039326;-0.003544;0.018207
17.06.2016 11:45;0.379091;3.79091;0.017768;0.030899;-0.007087;0.016807
17.06.2016 12:00;0.388358;3.88358;0.010661;0.033708;0.042524;0.019608
17.06.2016 12:15;0.393452;3.93452;-0.010661;0.037921;0.046068;0.12605
17.06.2016 12:30;0.398546;3.98546;-0.007107;0.030899;0.010631;0.138655
17.06.2016 12:45;0.40364;4.0364;0.135039;0.105337;0.060243;0.134454
17.06.2016 13:00;0.408733;4.08733;0.035537;0.203652;0.053156;0.119048
17.06.2016 13:15;0.394502;3.94502;-0.010661;0.176966;-0.042524;0.064426
17.06.2016 13:30;0.380271;3.80271;0.031983;0.094101;0.049612;0.098039
17.06.2016 13:45;0.36604;3.6604;-0.042644;0.046348;0.131117;0.088235
17.06.2016 14:00;0.351809;3.51809;0.1457;0.220506;0.010631;0.054622
17.06.2016 14:15;0.335869;3.35869;0.159914;0.299157;-0.007087;0.063025
17.06.2016 14:30;0.319928;3.19928;0.060412;0.066011;0.024806;0.077031
17.06.2016 14:45;0.303988;3.03988;0.024876;0.051966;0.092136;0.081232
17.06.2016 15:00;0.288048;2.88048;-0.014215;0.047753;0.014175;0.082633
17.06.2016 15:15;0.258421;2.58421;0.035537;0.088483;-0.010631;0.085434
17.06.2016 15:30;0.228795;2.28795;0.067519;0.089888;0.077961;0.081232
17.06.2016 15:45;0.199168;1.99168;0.060412;0.078652;0.031893;0.079832
17.06.2016 16:00;0.169542;1.69542;-0.010661;0.05618;0.010631;0.068627
17.06.2016 16:15;0.160352;1.60352;-0.053305;0.067416;-0.014175;0.067227
17.06.2016 16:30;0.151162;1.51162;-0.028429;0.075843;0.049612;0.063025
17.06.2016 16:45;0.141972;1.41972;-0.024876;0.058989;0.007087;0.063025
17.06.2016 17:00;0.132782;1.32782;-0.007107;0.043539;-0.014175;0.068627
17.06.2016 17:15;0.117054;1.17054;0.017768;0.044944;0.010631;0.071429
17.06.2016 17:30;0.101326;1.01326;-0.031983;0.147472;-0.003544;0.058824
17.06.2016 17:45;0.0855978;0.855978;-0.035537;0.143258;0.010631;0.037815
17.06.2016 18:00;0.0698696;0.698696;0.056858;0.089888;-0.017719;0.014006
17.06.2016 18:15;0.0524022;0.524022;-0.003554;0.074438;-0.014175;0.021008
17.06.2016 18:30;0.0349348;0.349348;-0.024876;0.099719;0.049612;0.067227
17.06.2016 18:45;0.0174674;0.174674;-0.035537;0.088483;0.198447;0.196078
17.06.2016 19:00;0;0;-0.024876;0.105337;0.081505;0.084034
17.06.2016 19:15;0;0;0.017768;0.099719;-0.003544;0.042017
17.06.2016 19:30;0;0;0.024876;0.115169;0.024806;0.056022
17.06.2016 19:45;0;0;0.007107;0.08427;0.014175;0.064426
17.06.2016 20:00;0;0;0.049751;0.082865;0.074418;0.10084
17.06.2016 20:15;0;0;0.017768;0.091292;0.017719;0.114846
17.06.2016 20:30;0;0;0.028429;0.067416;-0.007087;0.194678
17.06.2016 20:45;0;0;0.010661;0.08427;0.053156;0.456583
17.06.2016 21:00;0;0;0.074627;0.110955;0;0.317927
17.06.2016 21:15;0;0;0.092395;0.119382;-0.007087;0.348739
17.06.2016 21:30;0;0;0.03909;0.089888;0.031893;0.282913
17.06.2016 21:45;0;0;0.024876;0.09691;0.053156;0.238095
17.06.2016 22:00;0;0;0;0.070225;0.031893;0.131653
17.06.2016 22:15;0;0;-0.035537;0.078652;0.081505;0.117647
17.06.2016 22:30;0;0;0.017768;0.095506;0.088593;0.105042
17.06.2016 22:45;0;0;0.031983;0.106742;0.046068;0.09944
17.06.2016 23:00;0;0;0.188344;0.141854;0.010631;0.117647
17.06.2016 23:15;0;0;0.03909;0.161517;0.049612;0.093838
17.06.2016 23:30;0;0;0.10661;0.106742;-0.017719;0.116246
17.06.2016 23:45;0;0;0.063966;0.125;0.06733;0.098039
18.06.2016 00:00;0;0;0.138593;0.115169;0.25869;0.110644
18.06.2016 00:15;0;0;0.074627;0.089888;0.021262;0.128852
18.06.2016 00:30;0;0;-0.003554;0.078652;-0.017719;0.098039
18.06.2016 00:45;0;0;0.07818;0.080056;-0.038981;0.064426
18.06.2016 01:00;0;0;0.035537;0.061798;0.014175;0.072829
18.06.2016 01:15;0;0;0.127932;0.050562;-0.014175;0.051821
18.06.2016 01:30;0;0;0.014215;0.033708;-0.010631;0.093838
18.06.2016 01:45;0;0;-0.035537;0.039326;-0.003544;0.226891
18.06.2016 02:00;0;0;-0.03909;0.037921;0.042524;0.12605
18.06.2016 02:15;0;0;-0.003554;0.035112;0.035437;0.063025
18.06.2016 02:30;0;0;-0.042644;0.035112;-0.02835;0.05042
18.06.2016 02:45;0;0;0.003554;0.036517;0.031893;0.063025
18.06.2016 03:00;0;0;0.035537;0.02809;0.042524;0.056022
18.06.2016 03:15;0;0;-0.028429;0.026685;0.021262;0.077031
18.06.2016 03:30;0;0;-0.010661;0.026685;0.003544;0.065826
18.06.2016 03:45;0;0;0.053305;0.036517;0.010631;0.064426
18.06.2016 04:00;0;0;0.071073;0.033708;0.053156;0.081232
18.06.2016 04:15;0;0;0.014215;0.02809;0.010631;0.054622
18.06.2016 04:30;0;0;0.007107;0.025281;-0.003544;0.067227
18.06.2016 04:45;0;0;-0.021322;0.02809;-0.024806;0.019608
18.06.2016 05:00;0;0;0.010661;0.023876;-0.014175;0.019608
18.06.2016 05:15;0;0;0.03909;0.025281;-0.021262;0.021008
18.06.2016 05:30;0;0;-0.021322;0.026685;-0.003544;0.028011
18.06.2016 05:45;0;0;-0.035537;0.029494;-0.02835;0.019608
18.06.2016 06:00;0;0;0.003554;0.030899;-0.021262;0.018207
18.06.2016 06:15;0.0289901;0.289901;0.031983;0.021067;-0.017719;0.021008
18.06.2016 06:30;0.0579802;0.579802;0.024876;0.021067;0;0.02381
18.06.2016 06:45;0.0869704;0.869704;0.028429;0.022472;0.007087;0.029412
18.06.2016 07:00;0.11596;1.1596;0.042644;0.035112;0.014175;0.030812
18.06.2016 07:15;0.119045;1.19045;0.07818;0.088483;0.003544;0.016807
18.06.2016 07:30;0.12213;1.2213;0.053305;0.033708;0.038981;0.021008
18.06.2016 07:45;0.125215;1.25215;0.049751;0.042135;0.035437;0.026611
18.06.2016 08:00;0.1283;1.283;0.028429;0.049157;0.010631;0.047619
18.06.2016 08:15;0.148396;1.48396;-0.024876;0.025281;0.010631;0.285714
18.06.2016 08:30;0.168492;1.68492;0.060412;0.046348;0.120486;0.159664
18.06.2016 08:45;0.188588;1.88588;-0.003554;0.02809;0.127573;0.092437
18.06.2016 09:00;0.208684;2.08684;0.003554;0.033708;-0.053156;0.061625
18.06.2016 09:15;0.276069;2.76069;0.003554;0.060393;0.02835;0.056022
18.06.2016 09:30;0.343453;3.43453;-0.010661;0.02809;0.02835;0.044818
18.06.2016 09:45;0.410837;4.10837;0.035537;0.051966;0.024806;0.054622
18.06.2016 10:00;0.478222;4.78222;0.046198;0.169944;0.003544;0.05042
18.06.2016 10:15;0.469495;4.69495;0.081734;0.099719;0.046068;0.112045
18.06.2016 10:30;0.460768;4.60768;-0.014215;0.088483;0.063787;0.086835
18.06.2016 10:45;0.452041;4.52041;0;0.141854;0.060243;0.081232
18.06.2016 11:00;0.443314;4.43314;0.053305;0.133427;-0.003544;0.060224
18.06.2016 11:15;0.436158;4.36158;-0.014215;0.088483;0.070874;0.089636
18.06.2016 11:30;0.429002;4.29002;0.063966;0.081461;0.092136;0.187675
18.06.2016 11:45;0.421845;4.21845;-0.024876;0.067416;0.092136;0.106443
18.06.2016 12:00;0.414689;4.14689;-0.003554;0.063202;0.099224;0.07563
18.06.2016 12:15;0.377618;3.77618;-0.010661;0.067416;-0.003544;0.177871
18.06.2016 12:30;0.340546;3.40546;0.053305;0.060393;0.031893;0.162465
18.06.2016 12:45;0.303475;3.03475;-0.007107;0.053371;0.063787;0.092437
18.06.2016 13:00;0.266403;2.66403;0.067519;0.063202;0;0.09944
18.06.2016 13:15;0.244182;2.44182;-0.024876;0.08427;0.014175;0.142857
18.06.2016 13:30;0.22196;2.2196;-0.046198;0.081461;0.046068;0.152661
18.06.2016 13:45;0.199739;1.99739;-0.028429;0.081461;0.014175;0.082633
18.06.2016 14:00;0.177517;1.77517;0.042644;0.147472;-0.010631;0.170868
18.06.2016 14:15;0.177351;1.77351;0.028429;0.098315;0.060243;0.053221
18.06.2016 14:30;0.177185;1.77185;0.067519;0.082865;0.046068;0.103641
18.06.2016 14:45;0.177018;1.77018;-0.028429;0.082865;-0.007087;0.054622
18.06.2016 15:00;0.176852;1.76852;0.014215;0.089888;0.003544;0.061625
18.06.2016 15:15;0.168943;1.68943;0.007107;0.085674;0;0.036415
18.06.2016 15:30;0.161035;1.61035;0.046198;0.077247;-0.007087;0.022409
18.06.2016 15:45;0.153126;1.53126;0.049751;0.06882;-0.003544;0.019608
18.06.2016 16:00;0.145217;1.45217;-0.035537;0.098315;0;0.015406
18.06.2016 16:15;0.140084;1.40084;-0.021322;0.095506;-0.017719;0.02381
18.06.2016 16:30;0.134951;1.34951;0.142146;0.08427;-0.007087;0.028011
18.06.2016 16:45;0.129819;1.29819;-0.028429;0.081461;0.014175;0.019608
18.06.2016 17:00;0.124686;1.24686;0.021322;0.08427;0.024806;0.022409
18.06.2016 17:15;0.108472;1.08472;0.017768;0.087079;0.024806;0.02381
18.06.2016 17:30;0.0922592;0.922592;0.028429;0.081461;0.010631;0.02521
18.06.2016 17:45;0.076046;0.76046;0.156361;0.080056;-0.007087;0.117647
18.06.2016 18:00;0.0598327;0.598327;0.127932;0.078652;-0.017719;0.046218
18.06.2016 18:15;0.0448745;0.448745;0.1457;0.08427;0.031893;0.044818
18.06.2016 18:30;0.0299164;0.299164;0.049751;0.06882;0.017719;0.04902
18.06.2016 18:45;0.0149582;0.149582;0;0.075843;0.042524;0.061625
18.06.2016 19:00;0;0;0.088841;0.078652;-0.003544;0.196078
18.06.2016 19:15;0;0;-0.003554;0.099719;-0.038981;0.116246
18.06.2016 19:30;0;0;0.355366;0.192416;0.010631;0.04902
18.06.2016 19:45;0;0;0.216773;0.41573;-0.021262;0.05042
18.06.2016 20:00;0;0;0.18479;0.200843;-0.038981;0.077031
18.06.2016 20:15;0;0;0.03909;0.088483;-0.014175;0.051821
18.06.2016 20:30;0;0;0.074627;0.099719;0.003544;0.040616
18.06.2016 20:45;0;0;-0.024876;0.091292;0.085049;0.261905
18.06.2016 21:00;0;0;0.024876;0.092697;0.205535;0.273109
18.06.2016 21:15;0;0;0.046198;0.098315;0.205535;0.235294
18.06.2016 21:30;0;0;0.124378;0.095506;0.014175;0.296919
18.06.2016 21:45;0;0;-0.014215;0.095506;0.322477;0.231092
18.06.2016 22:00;0;0;-0.03909;0.091292;0.113398;0.098039
18.06.2016 22:15;0;0;-0.056858;0.099719;0.06733;0.058824
18.06.2016 22:30;0;0;0.049751;0.09691;0.014175;0.046218
18.06.2016 22:45;0;0;0.035537;0.113764;0;0.039216
18.06.2016 23:00;0;0;0.213219;0.133427;-0.003544;0.040616
18.06.2016 23:15;0;0;-0.017768;0.099719;0.010631;0.022409
18.06.2016 23:30;0;0;0.031983;0.102528;-0.014175;0.014006
18.06.2016 23:45;0;0;0;0.09691;0.021262;0.02381
19.06.2016 00:00;0;0;0.010661;0.094101;0.031893;0.032213
19.06.2016 00:15;0;0;0.056858;0.082865;0.010631;0.022409
19.06.2016 00:30;0;0;0.031983;0.077247;0.007087;0.022409
19.06.2016 00:45;0;0;0.014215;0.070225;-0.007087;0.014006
19.06.2016 01:00;0;0;-0.021322;0.071629;-0.003544;0.022409
19.06.2016 01:15;0;0;-0.003554;0.071629;-0.024806;0.064426
19.06.2016 01:30;0;0;0.014215;0.039326;-0.02835;0.014006
19.06.2016 01:45;0;0;0.071073;0.043539;-0.014175;0.016807
19.06.2016 02:00;0;0;0.017768;0.035112;-0.014175;0.018207
19.06.2016 02:15;0;0;-0.021322;0.033708;0.031893;0.028011
19.06.2016 02:30;0;0;0.007107;0.026685;0.031893;0.037815
19.06.2016 02:45;0;0;0.053305;0.035112;0.038981;0.056022
19.06.2016 03:00;0;0;-0.021322;0.026685;0.021262;0.057423
19.06.2016 03:15;0;0;-0.028429;0.032303;0.017719;0.060224
19.06.2016 03:30;0;0;0;0.029494;-0.031893;0.060224
19.06.2016 03:45;0;0;0.007107;0.035112;0;0.096639
19.06.2016 04:00;0;0;0.053305;0.033708;0.049612;0.072829
19.06.2016 04:15;0;0;0.003554;0.025281;0.035437;0.070028
19.06.2016 04:30;0;0;0.010661;0.026685;0.014175;0.071429
19.06.2016 04:45;0;0;-0.017768;0.023876;0.053156;0.077031
19.06.2016 05:00;0;0;-0.031983;0.030899;0.085049;0.072829
19.06.2016 05:15;0;0;-0.017768;0.030899;0.060243;0.068627
19.06.2016 05:30;0;0;0.010661;0.025281;0.06733;0.065826
19.06.2016 05:45;0;0;-0.017768;0.025281;0.024806;0.056022
19.06.2016 06:00;0;0;0.010661;0.021067;0.010631;0.040616
19.06.2016 06:15;0.0316649;0.316649;-0.028429;0.02809;-0.017719;0.021008
19.06.2016 06:30;0.0633297;0.633297;-0.024876;0.022472;-0.007087;0.016807
19.06.2016 06:45;0.0949945;0.949945;-0.028429;0.022472;0.003544;0.022409
19.06.2016 07:00;0.126659;1.26659;0.028429;0.030899;-0.007087;0.02381
19.06.2016 07:15;0.141325;1.41325;0.021322;0.089888;0;0.02521
19.06.2016 07:30;0.15599;1.5599;0.003554;0.035112;-0.021262;0.012605
19.06.2016 07:45;0.170655;1.70655;0.024876;0.044944;-0.003544;0.016807
19.06.2016 08:00;0.18532;1.8532;-0.007107;0.021067;0;0.02381
19.06.2016 08:15;0.195025;1.95025;-0.003554;0.029494;0.042524;0.037815
19.06.2016 08:30;0.204731;2.04731;0.028429;0.042135;-0.017719;0.02521
19.06.2016 08:45;0.214436;2.14436;0.042644;0.04073;-0.014175;0.015406
19.06.2016 09:00;0.224141;2.24141;-0.063966;0.051966;-0.021262;0.014006
19.06.2016 09:15;0.276815;2.76815;-0.003554;0.032303;0.014175;0.022409
19.06.2016 09:30;0.329489;3.29489;-0.014215;0.049157;0.031893;0.029412
19.06.2016 09:45;0.382163;3.82163;-0.017768;0.033708;0;0.02521
19.06.2016 10:00;0.434837;4.34837;-0.035537;0.060393;-0.021262;0.014006
19.06.2016 10:15;0.425294;4.25294;-0.003554;0.029494;-0.007087;0.016807
19.06.2016 10:30;0.415751;4.15751;-0.014215;0.060393;0.003544;0.028011
19.06.2016 10:45;0.406209;4.06209;0.131485;0.248596;0.038981;0.033613
19.06.2016 11:00;0.396666;3.96666;-0.03909;0.077247;0.021262;0.028011
19.06.2016 11:15;0.392448;3.92448;0.014215;0.075843;-0.007087;0.022409
19.06.2016 11:30;0.388229;3.88229;0.046198;0.060393;0.014175;0.02381
19.06.2016 11:45;0.38401;3.8401;0.067519;0.185393;0.042524;0.077031
19.06.2016 12:00;0.379791;3.79791;0.056858;0.108146;0.056699;0.357143
19.06.2016 12:15;0.3524;3.524;-0.010661;0.077247;-0.038981;0.439776
19.06.2016 12:30;0.325008;3.25008;0.028429;0.075843;-0.021262;0.154062
19.06.2016 12:45;0.297617;2.97617;0.042644;0.094101;0.010631;0.07423
19.06.2016 13:00;0.270225;2.70225;0.042644;0.081461;-0.024806;0.071429
19.06.2016 13:15;0.283637;2.83637;0.017768;0.071629;0.060243;0.168067
19.06.2016 13:30;0.297048;2.97048;0.042644;0.06882;0.081505;0.498599
19.06.2016 13:45;0.310459;3.10459;-0.014215;0.183989;-0.021262;0.389356
19.06.2016 14:00;0.323871;3.23871;0.028429;0.13764;0.014175;0.232493
19.06.2016 14:15;0.317231;3.17231;-0.010661;0.117978;0.088593;0.306723
19.06.2016 14:30;0.310592;3.10592;-0.003554;0.091292;0.16301;0.235294
19.06.2016 14:45;0.303952;3.03952;-0.03909;0.088483;0.017719;0.203081
19.06.2016 15:00;0.297312;2.97312;-0.003554;0.08427;-0.024806;0.102241
19.06.2016 15:15;0.268147;2.68147;-0.014215;0.088483;0.014175;0.056022
19.06.2016 15:30;0.238982;2.38982;-0.021322;0.092697;0.074418;0.060224
19.06.2016 15:45;0.209816;2.09816;0.103056;0.077247;0.113398;0.051821
19.06.2016 16:00;0.180651;1.80651;0.10661;0.080056;0;0.05042
19.06.2016 16:15;0.169371;1.69371;0.174129;0.087079;0.017719;0.043417
19.06.2016 16:30;0.158092;1.58092;0.031983;0.063202;0.035437;0.061625
19.06.2016 16:45;0.146812;1.46812;-0.017768;0.077247;0.038981;0.257703
19.06.2016 17:00;0.135532;1.35532;0.131485;0.074438;0.088593;0.431373
19.06.2016 17:15;0.12351;1.2351;0.049751;0.081461;-0.007087;0.368347
19.06.2016 17:30;0.111488;1.11488;0.063966;0.074438;0.038981;0.296919
19.06.2016 17:45;0.0994654;0.994654;0;0.09691;0.021262;0.254902
19.06.2016 18:00;0.0874433;0.874433;0.028429;0.058989;0.038981;0.056022
19.06.2016 18:15;0.0655825;0.655825;-0.003554;0.087079;0.021262;0.021008
19.06.2016 18:30;0.0437216;0.437216;0.046198;0.09691;0.021262;0.02521
19.06.2016 18:45;0.0218608;0.218608;-0.010661;0.09691;-0.003544;0.035014
19.06.2016 19:00;0;0;0.046198;0.098315;-0.021262;0.04902
19.06.2016 19:15;0;0;-0.031983;0.094101;0;0.05042
19.06.2016 19:30;0;0;0;0.088483;0.021262;0.058824
19.06.2016 19:45;0;0;0.10661;0.082865;-0.038981;0.026611
19.06.2016 20:00;0;0;0.03909;0.102528;0.007087;0.05042
19.06.2016 20:15;0;0;0.021322;0.099719;0.021262;0.039216
19.06.2016 20:30;0;0;0.10661;0.080056;0.035437;0.056022
19.06.2016 20:45;0;0;-0.014215;0.082865;0.031893;0.042017
19.06.2016 21:00;0;0;0.085288;0.106742;0.017719;0.039216
19.06.2016 21:15;0;0;0.024876;0.053371;-0.017719;0.042017
19.06.2016 21:30;0;0;-0.028429;0.064607;0.003544;0.057423
19.06.2016 21:45;0;0;0.095949;0.060393;-0.024806;0.047619
19.06.2016 22:00;0;0;0.049751;0.070225;-0.003544;0.042017
19.06.2016 22:15;0;0;0.031983;0.095506;0.017719;0.039216
19.06.2016 22:30;0;0;0.021322;0.094101;0.007087;0.039216
19.06.2016 22:45;0;0;0.056858;0.098315;0.031893;0.058824
19.06.2016 23:00;0;0;0.007107;0.099719;0.046068;0.061625
19.06.2016 23:15;0;0;0.042644;0.103933;0.06733;0.072829
19.06.2016 23:30;0;0;0.010661;0.09691;0.120486;0.106443
19.06.2016 23:45;0;0;0.035537;0.108146;0.113398;0.453782
20.06.2016 00:00;0;0;0.017768;0.108146;-0.007087;0.270308
20.06.2016 00:15;0;0;0.081734;0.105337;0.035437;0.116246
20.06.2016 00:30;0;0;0.174129;0.070225;0.031893;0.067227
20.06.2016 00:45;0;0;0.046198;0.064607;0.031893;0.064426
20.06.2016 01:00;0;0;-0.010661;0.058989;0.031893;0.078431
20.06.2016 01:15;0;0;0.031983;0.049157;0.003544;0.071429
20.06.2016 01:30;0;0;-0.014215;0.037921;0.014175;0.065826
20.06.2016 01:45;0;0;0.010661;0.030899;0.014175;0.067227
20.06.2016 02:00;0;0;-0.003554;0.049157;-0.014175;0.04902
20.06.2016 02:15;0;0;-0.035537;0.036517;-0.007087;0.061625
20.06.2016 02:30;0;0;0.035537;0.032303;0.070874;0.064426
20.06.2016 02:45;0;0;0.021322;0.026685;0.102767;0.067227
20.06.2016 03:00;0;0;-0.010661;0.02809;0.035437;0.060224
20.06.2016 03:15;0;0;0.031983;0.035112;-0.021262;0.056022
20.06.2016 03:30;0;0;0.060412;0.032303;0.060243;0.085434
20.06.2016 03:45;0;0;0.014215;0.021067;0.099224;0.082633
20.06.2016 04:00;0;0;-0.010661;0.04073;-0.010631;0.07563
20.06.2016 04:15;0;0;0.014215;0.02809;0.060243;0.071429
20.06.2016 04:30;0;0;0.021322;0.025281;-0.014175;0.046218
20.06.2016 04:45;0;0;0.007107;0.023876;0.038981;0.067227
20.06.2016 05:00;0;0;0.017768;0.029494;0.014175;0.063025
20.06.2016 05:15;0;0;-0.003554;0.029494;0;0.061625
20.06.2016 05:30;0;0;-0.014215;0.025281;0;0.05042
20.06.2016 05:45;0;0;0.010661;0.026685;-0.017719;0.053221
20.06.2016 06:00;0;0;0.010661;0.022472;0.060243;0.056022
20.06.2016 06:15;0.0214412;0.214412;-0.014215;0.022472;0.053156;0.084034
20.06.2016 06:30;0.0428824;0.428824;-0.003554;0.02809;0.017719;0.068627
20.06.2016 06:45;0.0643235;0.643235;-0.017768;0.025281;0.053156;0.037815
20.06.2016 07:00;0.0857647;0.857647;-0.024876;0.022472;0.031893;0.029412
20.06.2016 07:15;0.09042;0.9042;0.010661;0.029494;0.031893;0.078431
20.06.2016 07:30;0.0950753;0.950753;-0.021322;0.026685;-0.024806;0.119048
20.06.2016 07:45;0.0997306;0.997306;0.031983;0.053371;-0.003544;0.22409
20.06.2016 08:00;0.104386;1.04386;0.046198;0.044944;0.042524;0.210084
20.06.2016 08:15;0.101358;1.01358;0;0.016854;0.081505;0.140056
20.06.2016 08:30;0.0983293;0.983293;0.031983;0.030899;0.046068;0.145658
20.06.2016 08:45;0.095301;0.95301;0.074627;0.043539;0.042524;0.277311
20.06.2016 09:00;0.0922727;0.922727;0.124378;0.051966;0.060243;0.2493
20.06.2016 09:15;0.0971724;0.971724;0.060412;0.022472;0.010631;0.14986
20.06.2016 09:30;0.102072;1.02072;0.014215;0.021067;0.031893;0.10084
20.06.2016 09:45;0.106972;1.06972;0.017768;0.02809;0.010631;0.095238
20.06.2016 10:00;0.111871;1.11871;0.031983;0.032303;-0.031893;0.105042
20.06.2016 10:15;0.104384;1.04384;0.003554;0.032303;0.007087;0.071429
20.06.2016 10:30;0.0968977;0.968977;-0.010661;0.029494;0.077961;0.07563
20.06.2016 10:45;0.0894109;0.894109;0.046198;0.099719;0.138204;0.091036
20.06.2016 11:00;0.0819242;0.819242;0.099502;0.235955;0.056699;0.103641
20.06.2016 11:15;0.0805747;0.805747;0.031983;0.144663;0.056699;0.103641
20.06.2016 11:30;0.0792253;0.792253;0.014215;0.044944;0.021262;0.078431
20.06.2016 11:45;0.0778758;0.778758;0;0.023876;0.02835;0.091036
20.06.2016 12:00;0.0765264;0.765264;0.053305;0.043539;0.031893;0.110644
20.06.2016 12:15;0.0766188;0.766188;0.081734;0.063202;0.042524;0.09944
20.06.2016 12:30;0.0767112;0.767112;0.110163;0.091292;-0.046068;0.072829
20.06.2016 12:45;0.0768036;0.768036;0.010661;0.077247;-0.021262;0.263305
20.06.2016 13:00;0.0768961;0.768961;0.021322;0.042135;0.010631;0.156863
20.06.2016 13:15;0.0783621;0.783621;0.010661;0.06882;-0.003544;0.133053
20.06.2016 13:30;0.0798281;0.798281;0.014215;0.037921;-0.031893;0.068627
20.06.2016 13:45;0.0812941;0.812941;0.071073;0.053371;0.007087;0.061625
20.06.2016 14:00;0.0827601;0.827601;0.017768;0.054775;0.014175;0.054622
20.06.2016 14:15;0.0797176;0.797176;0.028429;0.042135;0.024806;0.040616
20.06.2016 14:30;0.0766752;0.766752;0.010661;0.039326;0.021262;0.043417
20.06.2016 14:45;0.0736327;0.736327;0.021322;0.026685;-0.024806;0.05042
20.06.2016 15:00;0.0705903;0.705903;-0.014215;0.026685;-0.017719;0.037815
20.06.2016 15:15;0.0776619;0.776619;-0.003554;0.025281;-0.021262;0.044818
20.06.2016 15:30;0.0847336;0.847336;0.053305;0.029494;-0.017719;0.033613
20.06.2016 15:45;0.0918052;0.918052;0.021322;0.043539;0.007087;0.043417
20.06.2016 16:00;0.0988768;0.988768;-0.031983;0.037921;-0.003544;0.068627
20.06.2016 16:15;0.0934361;0.934361;0.021322;0.025281;0;0.037815
20.06.2016 16:30;0.0879954;0.879954;0;0.021067;0.003544;0.018207
20.06.2016 16:45;0.0825547;0.825547;0.024876;0.032303;-0.017719;0.018207
20.06.2016 17:00;0.077114;0.77114;-0.017768;0.022472;0.003544;0.029412
20.06.2016 17:15;0.0716737;0.716737;-0.014215;0.032303;0.035437;0.05042
20.06.2016 17:30;0.0662334;0.662334;-0.014215;0.029494;0.003544;0.043417
20.06.2016 17:45;0.060793;0.60793;0.010661;0.044944;-0.024806;0.056022
20.06.2016 18:00;0.0553527;0.553527;0.007107;0.033708;0.031893;0.04902
20.06.2016 18:15;0.0415145;0.415145;-0.014215;0.025281;0.099224;0.057423
20.06.2016 18:30;0.0276764;0.276764;-0.003554;0.023876;0.021262;0.040616
20.06.2016 18:45;0.0138382;0.138382;-0.003554;0.033708;-0.031893;0.036415
